#INH Enhancers
#Created from output/INH_5KB_STITCHED_REGION_MAP.txt
#Ranked by INH.H3K27ac.sorted.bam
#Using cutoff of 15595.8 for Super-Enhancers
#Created on Aug 19 2022 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	INH.H3K27ac.sorted.bam	enhancerRank	isSuper
9_peak_6021_lociStitched	chr10	80139800	80147000	9	3009	5155.2	6161	0
10_peak_170273_lociStitched	chrX	142820200	142842800	10	9410	5155.06	6162	0
8_peak_22739_lociStitched	chr12	72315400	72333200	8	7808	5154.88	6163	0
5_peak_8757_lociStitched	chr10	111474600	111487800	5	11205	5154.6	6164	0
6_peak_127677_lociStitched	chr5	113080400	113087600	6	4406	5154.48	6165	0
10_peak_25789_lociStitched	chr12	102413200	102422800	10	9010	5154.24	6166	0
8_peak_135953_lociStitched	chr6	67129000	67139000	8	5008	5154	6167	0
3_peak_136690_lociStitched	chr6	83531600	83534800	3	3203	5153.6	6168	0
5_peak_103557_lociStitched	chr3	70306600	70312200	5	5605	5152	6169	0
4_peak_4249_lociStitched	chr10	62979000	62985800	4	2804	5151	6170	0
6_peak_6489_lociStitched	chr10	83107000	83119600	6	7806	5150.88	6171	0
7_peak_32843_lociStitched	chr13	99410000	99415000	7	5007	5150.5	6172	0
4_peak_30533_lociStitched	chr13	54684000	54692400	4	4604	5150.04	6173	0
5_peak_12515_lociStitched	chr11	49874400	49878400	5	3205	5148.8	6174	0
3_peak_94017_lociStitched	chr2	104237000	104241600	3	4603	5146.48	6175	0
6_peak_80560_lociStitched	chr1	131237600	131244400	6	5006	5146.24	6176	0
6_peak_74034_lociStitched	chr1	22374800	22381200	6	6406	5145.6	6177	0
8_peak_163273_lociStitched	chr9	62923800	62937200	8	5608	5142.92	6178	0
4_peak_164354_lociStitched	chr9	73720600	73727200	4	4604	5142.06	6179	0
3_peak_143022_lociStitched	chr7	46176200	46182000	3	2603	5141.7	6180	0
4_peak_148357_lociStitched	chr7	128565600	128569000	4	3404	5140.8	6181	0
8_peak_19680_lociStitched	chr11	121512400	121525200	8	5608	5140.48	6182	0
1_peak_77546_lociStitched	chr1	66549600	66552800	1	3201	5139.52	6183	0
8_peak_48091_lociStitched	chr15	96289200	96302600	8	10608	5138.9	6184	0
7_peak_133535_lociStitched	chr6	31821400	31829400	7	4807	5137.6	6185	0
4_peak_150553_lociStitched	chr8	22931600	22936000	4	3604	5137.44	6186	0
4_peak_50082_lociStitched	chr16	11611000	11617000	4	4004	5136	6187	0
4_peak_34208_lociStitched	chr13	117234600	117237600	4	3004	5133.3	6188	0
7_peak_32819_lociStitched	chr13	99352800	99360200	7	3607	5131.16	6189	0
10_peak_152843_lociStitched	chr8	70235400	70248400	10	9610	5131.1	6190	0
8_peak_10984_lociStitched	chr11	20101800	20114000	8	5208	5128.88	6191	0
2_peak_165294_lociStitched	chr9	94276000	94280200	2	3602	5128.2	6192	0
6_peak_118763_lociStitched	chr4	138737200	138754000	6	4206	5127.36	6193	0
3_peak_70842_lociStitched	chr19	23561600	23565800	3	4203	5126.52	6194	0
10_peak_46922_lociStitched	chr15	84957400	84967000	10	7810	5125.44	6195	0
7_peak_118426_lociStitched	chr4	136995000	137002600	7	4807	5124.68	6196	0
4_peak_53021_lociStitched	chr16	43355400	43363800	4	6604	5124	6197	0
8_peak_33318_lociStitched	chr13	108041200	108047600	8	3208	5121.92	6198	0
6_peak_3329_lociStitched	chr10	49805800	49811800	6	4606	5121.6	6199	0
5_peak_73007_lociStitched	chr19	57051000	57057200	5	5405	5118.72	6200	0
7_peak_16709_lociStitched	chr11	97147000	97153400	7	3807	5118.08	6201	0
7_peak_51658_lociStitched	chr16	31267800	31277400	7	7807	5116.8	6202	0
7_peak_138335_lociStitched	chr6	104682800	104689800	7	4207	5115.6	6203	0
7_peak_26991_lociStitched	chr12	118076800	118086200	7	4807	5114.54	6204	0
8_peak_169670_lociStitched	chrX	99357400	99371800	8	13008	5113.44	6205	0
7_peak_166913_lociStitched	chr9	110534200	110546000	7	8607	5112.94	6206	0
9_peak_14061_lociStitched	chr11	67595600	67603800	9	7409	5111.88	6207	0
8_peak_133532_lociStitched	chr6	31805800	31811400	8	5008	5111.12	6208	0
6_peak_29700_lociStitched	chr13	45537400	45542400	6	2806	5110.5	6209	0
5_peak_62096_lociStitched	chr17	90246600	90254000	5	7405	5109.7	6210	0
4_peak_95040_lociStitched	chr2	120841000	120852400	4	2204	5109.48	6211	0
6_peak_36722_lociStitched	chr14	46781200	46789600	6	7006	5108.88	6212	0
7_peak_152007_lociStitched	chr8	46824200	46836800	7	5807	5108.04	6213	0
5_peak_100021_lociStitched	chr2	180690200	180701000	5	9405	5107.32	6214	0
11_peak_67488_lociStitched	chr18	65665000	65675400	11	8611	5106.4	6215	0
5_peak_31754_lociStitched	chr13	75839000	75844600	5	4005	5106.08	6216	0
4_peak_143531_lociStitched	chr7	56009400	56020800	4	3004	5106.06	6217	0
4_peak_126767_lociStitched	chr5	102926000	102930800	4	4804	5105.28	6218	0
5_peak_74337_lociStitched	chr1	23892200	23901600	5	7005	5104.2	6219	0
9_peak_88643_lociStitched	chr2	33267800	33275800	9	5809	5104	6220	0
6_peak_131166_lociStitched	chr5	143401800	143412400	6	3406	5102.84	6221	0
8_peak_93416_lociStitched	chr2	94476600	94481600	8	4408	5102.5	6222	0
8_peak_48607_lociStitched	chr15	100485600	100494400	8	5208	5102.24	6223	0
10_peak_94886_lociStitched	chr2	119549200	119559800	10	8010	5101.78	6224	0
4_peak_112004_lociStitched	chr4	53690600	53695400	4	3204	5100.96	6225	0
6_peak_32360_lociStitched	chr13	92609800	92615800	6	4006	5100.6	6226	0
7_peak_61959_lociStitched	chr17	88444400	88451400	7	7007	5100.2	6227	0
12_peak_123229_lociStitched	chr5	32437600	32447600	12	6612	5100	6228	0
8_peak_162478_lociStitched	chr9	56213200	56223400	8	5008	5100	6229	0
4_peak_146244_lociStitched	chr7	99269200	99279600	4	7604	5098.08	6230	0
10_peak_74742_lociStitched	chr1	30860000	30872400	10	9610	5096.4	6231	0
8_peak_48142_lociStitched	chr15	96630200	96640200	8	6008	5096	6232	0
7_peak_97482_lociStitched	chr2	150872800	150886400	7	6407	5095.92	6233	0
8_peak_20782_lociStitched	chr12	28601400	28609000	8	4208	5095.8	6234	0
7_peak_130750_lociStitched	chr5	139336200	139342400	7	5607	5095.16	6235	0
8_peak_115016_lociStitched	chr4	101347400	101354600	8	7208	5094.72	6236	0
9_peak_24368_lociStitched	chr12	84999600	85011000	9	5409	5093.52	6237	0
6_peak_77359_lociStitched	chr1	64835600	64858200	6	8006	5091.78	6238	0
7_peak_122761_lociStitched	chr5	27543200	27553800	7	5807	5091.18	6239	0
7_peak_45021_lociStitched	chr15	67027400	67032400	7	5007	5090	6240	0
2_peak_65283_lociStitched	chr18	38905600	38909200	2	3602	5089.68	6241	0
11_peak_115823_lociStitched	chr4	107977200	107992200	11	8411	5089.5	6242	0
7_peak_23489_lociStitched	chr12	78272400	78278800	7	4007	5089.28	6243	0
10_peak_110327_lociStitched	chr4	24758600	24767200	10	6410	5088.62	6244	0
6_peak_35002_lociStitched	chr14	18266400	18273800	6	3406	5086.02	6245	0
3_peak_75519_lociStitched	chr1	38061400	38068400	3	3603	5084.8	6246	0
9_peak_5894_lociStitched	chr10	79693600	79699600	9	6009	5084.4	6247	0
9_peak_23452_lociStitched	chr12	77687800	77701000	9	6609	5083.32	6248	0
6_peak_65303_lociStitched	chr18	38953400	38963200	6	6406	5083.26	6249	0
3_peak_51023_lociStitched	chr16	24128600	24138400	3	5003	5082.28	6250	0
3_peak_95095_lociStitched	chr2	121136000	121142600	3	3003	5082	6251	0
7_peak_119658_lociStitched	chr4	147892000	147903000	7	7607	5082	6252	0
4_peak_124573_lociStitched	chr5	49787600	49790400	4	2804	5081.72	6253	0
5_peak_144684_lociStitched	chr7	75327800	75336000	5	5405	5081.54	6254	0
9_peak_34030_lociStitched	chr13	113537400	113547800	9	5809	5080.4	6255	0
5_peak_141694_lociStitched	chr7	12926000	12930800	5	2005	5079.84	6256	0
4_peak_142042_lociStitched	chr7	24968000	24971000	4	3004	5078.7	6257	0
4_peak_92746_lociStitched	chr2	91060800	91069400	4	4204	5078.3	6258	0
6_peak_74876_lociStitched	chr1	33990400	33999000	6	5406	5077.44	6259	0
4_peak_37534_lociStitched	chr14	57552400	57557000	4	3404	5076.1	6260	0
8_peak_22688_lociStitched	chr12	71927200	71939200	8	7408	5073.6	6261	0
10_peak_98158_lociStitched	chr2	156078200	156087400	10	9210	5072.88	6262	0
4_peak_85004_lociStitched	chr1	180639800	180648400	4	1804	5072.28	6263	0
4_peak_110777_lociStitched	chr4	33552000	33557000	4	5004	5071.5	6264	0
6_peak_95418_lociStitched	chr2	126670200	126678000	6	4206	5070	6265	0
8_peak_1604_lociStitched	chr10	20039800	20046000	8	4208	5069.74	6266	0
7_peak_49401_lociStitched	chr16	6703800	6719200	7	7207	5069.68	6267	0
5_peak_124428_lociStitched	chr5	48598800	48611800	5	5405	5068.7	6268	0
4_peak_147387_lociStitched	chr7	113343800	113349400	4	2804	5068	6269	0
6_peak_96927_lociStitched	chr2	142054600	142060200	6	3606	5067.44	6270	0
7_peak_74981_lociStitched	chr1	34227400	34239200	7	7807	5066.92	6271	0
7_peak_69650_lociStitched	chr19	5937400	5941600	7	4207	5066.46	6272	0
6_peak_4104_lociStitched	chr10	62066600	62071400	6	4806	5064.96	6273	0
9_peak_160346_lociStitched	chr9	34572200	34586600	9	7209	5064.48	6274	0
3_peak_109385_lociStitched	chr4	8645600	8651600	3	2003	5064	6275	0
5_peak_30171_lociStitched	chr13	51093800	51104800	5	2805	5060	6276	0
3_peak_16607_lociStitched	chr11	95412000	95418800	3	2003	5059.88	6277	0
7_peak_27307_lociStitched	chr13	9680800	9687600	7	5407	5057.84	6278	0
10_peak_127411_lociStitched	chr5	111036200	111051600	10	10210	5055.82	6279	0
5_peak_154801_lociStitched	chr8	91128400	91135600	5	5005	5054.4	6280	0
5_peak_3506_lociStitched	chr10	53712200	53720800	5	4205	5053.36	6281	0
7_peak_76466_lociStitched	chr1	53938600	53954800	7	9207	5051.16	6282	0
3_peak_64174_lociStitched	chr18	31308600	31316200	3	6403	5050.96	6283	0
8_peak_68730_lociStitched	chr18	78870600	78881200	8	6608	5050.9	6284	0
8_peak_33536_lociStitched	chr13	109439200	109446400	8	5808	5047.92	6285	0
4_peak_42984_lociStitched	chr15	37369800	37378600	4	4804	5046.8	6286	0
10_peak_155127_lociStitched	chr8	94982000	94993000	10	8210	5046.8	6287	0
9_peak_11694_lociStitched	chr11	32730000	32738200	9	6209	5046.28	6288	0
2_peak_87148_lociStitched	chr2	21863200	21868400	2	5202	5046.08	6289	0
9_peak_169245_lociStitched	chrX	73534800	73544600	9	5209	5046.02	6290	0
9_peak_65698_lociStitched	chr18	44448400	44456600	9	4009	5045.46	6291	0
3_peak_72903_lociStitched	chr19	56453400	56462400	3	6003	5044.5	6292	0
7_peak_60849_lociStitched	chr17	74278600	74294000	7	9407	5043.5	6293	0
5_peak_27551_lociStitched	chr13	12195600	12201200	5	3005	5042.24	6294	0
6_peak_147642_lociStitched	chr7	118581600	118586200	6	3606	5041.14	6295	0
5_peak_21346_lociStitched	chr12	38351400	38357600	5	4605	5040.6	6296	0
5_peak_15904_lociStitched	chr11	87974600	87985200	5	4005	5040.3	6297	0
7_peak_103417_lociStitched	chr3	69373600	69382600	7	4007	5040	6298	0
6_peak_8826_lociStitched	chr10	114589400	114598200	6	5606	5039.76	6299	0
5_peak_47818_lociStitched	chr15	92053000	92061600	5	8005	5039.6	6300	0
6_peak_160173_lociStitched	chr9	30277800	30285000	6	3806	5039.28	6301	0
3_peak_6784_lociStitched	chr10	85269600	85277600	3	3803	5037.6	6302	0
7_peak_141837_lociStitched	chr7	16909600	16920200	7	5807	5037.12	6303	0
6_peak_77315_lociStitched	chr1	64408400	64414000	6	4806	5036.64	6304	0
3_peak_4962_lociStitched	chr10	70016600	70020600	3	4003	5035.2	6305	0
6_peak_30424_lociStitched	chr13	54246600	54252200	6	4006	5034.4	6306	0
3_peak_154784_lociStitched	chr8	90892800	90899000	3	6203	5034.4	6307	0
7_peak_46800_lociStitched	chr15	83138000	83148200	7	9807	5033.7	6308	0
7_peak_2757_lociStitched	chr10	41674200	41683000	7	4007	5033.6	6309	0
5_peak_1910_lociStitched	chr10	24958600	24966800	5	3805	5033.16	6310	0
5_peak_104462_lociStitched	chr3	87873800	87884600	5	4605	5031.72	6311	0
6_peak_32638_lociStitched	chr13	95326000	95336000	6	6206	5031	6312	0
7_peak_9716_lociStitched	chr10	127535000	127543600	7	5207	5029.28	6313	0
7_peak_130345_lociStitched	chr5	135722000	135731400	7	5207	5029	6314	0
7_peak_7906_lociStitched	chr10	100615600	100620600	7	4807	5026	6315	0
4_peak_110867_lociStitched	chr4	34494600	34500400	4	2804	5025.7	6316	0
4_peak_139913_lociStitched	chr6	121026000	121030200	4	4204	5024.46	6317	0
7_peak_40996_lociStitched	chr14	124036000	124048000	7	11007	5024.4	6318	0
5_peak_90218_lociStitched	chr2	54577600	54589800	5	3005	5022.74	6319	0
8_peak_169595_lociStitched	chrX	95433600	95446400	8	9008	5022.72	6320	0
6_peak_34563_lociStitched	chr14	11851600	11859800	6	4406	5021.68	6321	0
5_peak_102318_lociStitched	chr3	52340200	52344400	5	4205	5021.52	6322	0
6_peak_148281_lociStitched	chr7	127685200	127691800	6	4406	5019.96	6323	0
8_peak_31946_lociStitched	chr13	77130800	77142800	8	7208	5018.4	6324	0
8_peak_81381_lociStitched	chr1	135148200	135155000	8	4808	5017.72	6325	0
5_peak_82183_lociStitched	chr1	153423800	153431800	5	2005	5017.6	6326	0
13_peak_39409_lociStitched	chr14	79292800	79300600	13	7013	5016.18	6327	0
5_peak_153324_lociStitched	chr8	75214200	75220800	5	5205	5016	6328	0
9_peak_8160_lociStitched	chr10	106712000	106722400	9	7209	5015.92	6329	0
6_peak_53720_lociStitched	chr16	55818800	55824600	6	4006	5014.68	6330	0
9_peak_165415_lociStitched	chr9	95549000	95553400	9	4409	5013.8	6331	0
7_peak_75285_lociStitched	chr1	36573800	36581800	7	5007	5012.8	6332	0
6_peak_98049_lociStitched	chr2	155504000	155513800	6	6606	5012.7	6333	0
7_peak_60874_lociStitched	chr17	74569000	74584600	7	4407	5012.28	6334	0
9_peak_168474_lociStitched	chrX	20263600	20276000	9	6209	5012.08	6335	0
6_peak_12422_lociStitched	chr11	45853200	45866800	6	4006	5011.6	6336	0
3_peak_41244_lociStitched	chr15	4212200	4221800	3	6003	5011.2	6337	0
7_peak_72607_lociStitched	chr19	47581400	47595800	7	9207	5011.2	6338	0
8_peak_149749_lociStitched	chr8	5597800	5603400	8	5608	5010.32	6339	0
5_peak_37254_lociStitched	chr14	54857200	54862800	5	4205	5009.76	6340	0
6_peak_48547_lociStitched	chr15	100142000	100151000	6	4806	5009.4	6341	0
3_peak_22161_lociStitched	chr12	55488800	55495800	3	3203	5007.1	6342	0
2_peak_143028_lociStitched	chr7	46392400	46395200	2	2802	5006.4	6343	0
3_peak_167590_lociStitched	chr9	120958000	120966400	3	6803	5005.56	6344	0
5_peak_60782_lociStitched	chr17	73108800	73127200	5	9805	5004.8	6345	0
5_peak_95649_lociStitched	chr2	129413600	129423800	5	4405	5002.08	6346	0
6_peak_74584_lociStitched	chr1	25503600	25513200	6	4806	5001.6	6347	0
5_peak_112820_lociStitched	chr4	66019600	66028000	5	4205	5000.52	6348	0
5_peak_42537_lociStitched	chr15	31998800	32004200	5	3605	5000.4	6349	0
4_peak_43957_lociStitched	chr15	44785000	44789400	4	4404	4999.28	6350	0
5_peak_5694_lociStitched	chr10	77539000	77546000	5	2805	4998	6351	0
7_peak_11036_lociStitched	chr11	20712000	20727000	7	12807	4995	6352	0
5_peak_166711_lociStitched	chr9	108220200	108229400	5	4405	4992.84	6353	0
7_peak_129429_lociStitched	chr5	124959800	124967600	7	5607	4992.78	6354	0
5_peak_6436_lociStitched	chr10	82676000	82682200	5	4605	4991.62	6355	0
4_peak_9351_lociStitched	chr10	121307200	121312000	4	3204	4991.52	6356	0
7_peak_158971_lociStitched	chr9	13241800	13251400	7	5807	4990.08	6357	0
8_peak_116705_lociStitched	chr4	121198000	121213400	8	8408	4989.6	6358	0
10_peak_105140_lociStitched	chr3	96729000	96741800	10	6410	4989.44	6359	0
10_peak_29863_lociStitched	chr13	46681200	46692800	10	7210	4988	6360	0
11_peak_111007_lociStitched	chr4	40868200	40877600	11	5811	4987.64	6361	0
3_peak_147736_lociStitched	chr7	119892800	119897600	3	2203	4985.76	6362	0
1_peak_35488_lociStitched	chr14	24969200	24974400	1	5201	4985.76	6363	0
5_peak_106763_lociStitched	chr3	122247600	122255000	5	7405	4984.64	6364	0
7_peak_45650_lociStitched	chr15	75905000	75914000	7	5207	4983.3	6365	0
6_peak_135478_lociStitched	chr6	56422200	56427200	6	3606	4983	6366	0
10_peak_6380_lociStitched	chr10	81467400	81481600	10	4410	4982.78	6367	0
8_peak_95100_lociStitched	chr2	121167200	121173400	8	3408	4979.84	6368	0
6_peak_90540_lociStitched	chr2	58664200	58668400	6	4206	4978.26	6369	0
6_peak_5540_lociStitched	chr10	77246800	77253200	6	4806	4976	6370	0
5_peak_17727_lociStitched	chr11	106212800	106224800	5	4805	4975.2	6371	0
6_peak_100557_lociStitched	chr3	9566200	9590800	6	9206	4971.66	6372	0
6_peak_116317_lociStitched	chr4	119098000	119111000	6	2606	4971.2	6373	0
5_peak_45555_lociStitched	chr15	74743000	74751800	5	3405	4967.6	6374	0
6_peak_77861_lociStitched	chr1	74237800	74248600	6	9206	4965.84	6375	0
5_peak_84859_lociStitched	chr1	179916600	179923800	5	5005	4965.12	6376	0
5_peak_74612_lociStitched	chr1	25678000	25686800	5	8805	4964.96	6377	0
5_peak_100845_lociStitched	chr3	17795600	17799600	5	4005	4964.8	6378	0
4_peak_30948_lociStitched	chr13	57929000	57932800	4	3404	4964.7	6379	0
8_peak_50927_lociStitched	chr16	22594200	22600400	8	6208	4964.34	6380	0
6_peak_51184_lociStitched	chr16	24736200	24747600	6	5406	4963.56	6381	0
4_peak_146522_lociStitched	chr7	101310800	101315800	4	3404	4963	6382	0
10_peak_19892_lociStitched	chr12	4134800	4143400	10	7810	4962.2	6383	0
11_peak_69493_lociStitched	chr19	4777800	4792800	11	11411	4962	6384	0
5_peak_153072_lociStitched	chr8	71495800	71500000	5	4205	4961.88	6385	0
6_peak_33626_lociStitched	chr13	109684600	109695400	6	6806	4960.44	6386	0
8_peak_58571_lociStitched	chr17	33548400	33556200	8	4008	4960.02	6387	0
9_peak_2608_lociStitched	chr10	40443600	40452600	9	5209	4959	6388	0
6_peak_8051_lociStitched	chr10	105595000	105600000	6	5006	4956.5	6389	0
5_peak_23862_lociStitched	chr12	81819600	81824400	5	4805	4956.48	6390	0
11_peak_52288_lociStitched	chr16	35984600	35995000	11	7011	4955.6	6391	0
5_peak_28530_lociStitched	chr13	34222400	34236200	5	7805	4955.58	6392	0
7_peak_62294_lociStitched	chr17	90929400	90937000	7	5807	4954.44	6393	0
11_peak_18745_lociStitched	chr11	117656600	117669600	11	7811	4954.3	6394	0
6_peak_335_lociStitched	chr10	6295600	6302800	6	6006	4952.88	6395	0
5_peak_127933_lociStitched	chr5	114792400	114796400	5	3605	4951.6	6396	0
9_peak_157445_lociStitched	chr8	121680600	121689000	9	4809	4950.96	6397	0
6_peak_134155_lociStitched	chr6	39873600	39890400	6	8806	4950.96	6398	0
3_peak_66032_lociStitched	chr18	48486000	48491200	3	3603	4950.92	6399	0
7_peak_123352_lociStitched	chr5	33649400	33657200	7	4207	4950.66	6400	0
5_peak_87098_lociStitched	chr2	21610600	21619800	5	4005	4949.6	6401	0
3_peak_90414_lociStitched	chr2	57959200	57962600	3	3403	4949.04	6402	0
5_peak_15039_lociStitched	chr11	76670600	76675200	5	4605	4946.84	6403	0
8_peak_72844_lociStitched	chr19	53601800	53615000	8	13208	4946.04	6404	0
10_peak_120050_lociStitched	chr4	150441600	150450400	10	7410	4945.6	6405	0
5_peak_93519_lociStitched	chr2	96874200	96882600	5	4005	4945.08	6406	0
3_peak_10766_lociStitched	chr11	18712000	18716000	3	4003	4944.8	6407	0
11_peak_71003_lociStitched	chr19	24447200	24457400	11	6811	4943.94	6408	0
2_peak_5517_lociStitched	chr10	77005000	77009800	2	3202	4943.52	6409	0
4_peak_156619_lociStitched	chr8	114490800	114494600	4	3004	4942.66	6410	0
5_peak_127464_lociStitched	chr5	111264400	111281800	5	4405	4941.6	6411	0
8_peak_90350_lociStitched	chr2	57225200	57230400	8	4408	4941.04	6412	0
14_peak_143620_lociStitched	chr7	57744000	57754200	14	7214	4939.86	6413	0
1_peak_146107_lociStitched	chr7	98401800	98405000	1	3201	4939.2	6414	0
4_peak_70678_lociStitched	chr19	22652600	22658200	4	3604	4938.64	6415	0
6_peak_170078_lociStitched	chrX	130401000	130410400	6	6206	4935.94	6416	0
11_peak_167567_lociStitched	chr9	120865400	120874200	11	7211	4935.92	6417	0
5_peak_126311_lociStitched	chr5	92079400	92085600	5	4405	4935.82	6418	0
4_peak_118875_lociStitched	chr4	139465400	139470800	4	3204	4934.52	6419	0
5_peak_39635_lociStitched	chr14	93599400	93603400	5	4005	4934.4	6420	0
5_peak_21767_lociStitched	chr12	44492800	44502800	5	6405	4933	6421	0
2_peak_121374_lociStitched	chr5	14750200	14757000	2	4002	4932.72	6422	0
4_peak_165419_lociStitched	chr9	95561000	95572000	4	7404	4932.4	6423	0
2_peak_132889_lociStitched	chr6	24243400	24248800	2	4002	4932.36	6424	0
9_peak_135980_lociStitched	chr6	67268600	67283600	9	14209	4932	6425	0
8_peak_72123_lociStitched	chr19	43913800	43929800	8	6608	4931.2	6426	0
7_peak_123751_lociStitched	chr5	36712600	36719800	7	4207	4930.56	6427	0
3_peak_23072_lociStitched	chr12	76297600	76305200	3	4403	4927.84	6428	0
6_peak_18080_lociStitched	chr11	109654600	109673400	6	5406	4927.48	6429	0
5_peak_127977_lociStitched	chr5	115064600	115073000	5	4605	4926.6	6430	0
3_peak_164344_lociStitched	chr9	73603600	73606400	3	2803	4926.04	6431	0
3_peak_34455_lociStitched	chr14	10398000	10408800	3	5803	4922.64	6432	0
4_peak_110734_lociStitched	chr4	33185400	33193400	4	1804	4921.6	6433	0
9_peak_156503_lociStitched	chr8	113800000	113812600	9	5609	4921.56	6434	0
11_peak_104836_lociStitched	chr3	90495600	90507800	11	8611	4921.48	6435	0
8_peak_58303_lociStitched	chr17	30238800	30246600	8	6408	4921.02	6436	0
3_peak_121870_lociStitched	chr5	22092600	22099600	3	6203	4920.3	6437	0
5_peak_152727_lociStitched	chr8	69176800	69185600	5	5205	4919.2	6438	0
7_peak_18207_lociStitched	chr11	114439200	114455600	7	7207	4916.72	6439	0
5_peak_114430_lociStitched	chr4	88710600	88721200	5	7605	4915.22	6440	0
7_peak_64046_lociStitched	chr18	26080600	26090600	7	6407	4915	6441	0
8_peak_62340_lociStitched	chr17	91051400	91061800	8	5608	4914	6442	0
13_peak_163000_lociStitched	chr9	60305400	60317200	13	6213	4913.52	6443	0
8_peak_77148_lociStitched	chr1	63561400	63572800	8	4008	4913.4	6444	0
8_peak_85195_lociStitched	chr1	183661800	183671400	8	5208	4910.4	6445	0
9_peak_145011_lociStitched	chr7	80092000	80104000	9	5009	4910.4	6446	0
5_peak_8539_lociStitched	chr10	109737400	109743000	5	4005	4910.08	6447	0
3_peak_28222_lociStitched	chr13	28957400	28960000	3	1203	4909.84	6448	0
