#EXC Enhancers
#Created from output/EXC_5KB_STITCHED_REGION_MAP.txt
#Ranked by EXC.H3K27ac.sorted.bam
#Using cutoff of 11792.88 for Super-Enhancers
#Created on Aug 19 2022 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	EXC.H3K27ac.sorted.bam	enhancerRank	isSuper
3_peak_95273_lociStitched	chr1	133840200	133844800	3	4603	2000.08	13758	0
4_peak_192316_lociStitched	chr9	70364400	70372400	4	3604	2000	13759	0
5_peak_173090_lociStitched	chr7	123059800	123069800	5	2805	2000	13760	0
3_peak_18587_lociStitched	chr11	88180200	88188000	3	3003	1999.92	13761	0
3_peak_95985_lociStitched	chr1	139422800	139428400	3	5603	1999.76	13762	0
1_peak_82248_lociStitched	chr19	5252000	5256200	1	4201	1999.62	13763	0
4_peak_38693_lociStitched	chr13	78161800	78165600	4	1604	1999.56	13764	0
3_peak_158375_lociStitched	chr6	85013200	85021000	3	5203	1999.14	13765	0
3_peak_165303_lociStitched	chr7	19655600	19662800	3	3803	1998.72	13766	0
4_peak_171924_lociStitched	chr7	111863000	111870200	4	2804	1998.72	13767	0
3_peak_132792_lociStitched	chr4	88182000	88189200	3	3603	1998.72	13768	0
5_peak_152421_lociStitched	chr5	145084800	145090400	5	3805	1998.08	13769	0
3_peak_93609_lociStitched	chr1	104224600	104228600	3	4003	1998	13770	0
3_peak_163205_lociStitched	chr6	128065400	128071400	3	3003	1998	13771	0
3_peak_192457_lociStitched	chr9	71973400	71978600	3	5203	1997.84	13772	0
4_peak_66993_lociStitched	chr16	96061600	96068200	4	4804	1997.82	13773	0
2_peak_53099_lociStitched	chr15	45115200	45118800	2	3602	1997.64	13774	0
5_peak_169086_lociStitched	chr7	80584000	80588400	5	4405	1997.6	13775	0
6_peak_183916_lociStitched	chr8	120393400	120400400	6	5606	1997.1	13776	0
3_peak_90856_lociStitched	chr1	64545200	64556400	3	4403	1996.96	13777	0
2_peak_186715_lociStitched	chr9	27472000	27477800	2	3402	1996.94	13778	0
5_peak_78459_lociStitched	chr18	47269000	47276000	5	3005	1996.4	13779	0
3_peak_42549_lociStitched	chr14	13589400	13594200	3	4803	1996.32	13780	0
2_peak_80291_lociStitched	chr18	69197000	69199600	2	1202	1996.28	13781	0
2_peak_59424_lociStitched	chr15	102142600	102147800	2	2002	1996.28	13782	0
4_peak_6405_lociStitched	chr10	82660400	82663600	4	3204	1996.16	13783	0
5_peak_46148_lociStitched	chr14	55335800	55339600	5	3805	1996.14	13784	0
5_peak_18220_lociStitched	chr11	84939000	84947600	5	3205	1996.06	13785	0
3_peak_185277_lociStitched	chr8	127173600	127182200	3	2403	1996.06	13786	0
5_peak_26702_lociStitched	chr12	52934200	52940800	5	3805	1995.84	13787	0
4_peak_24036_lociStitched	chr12	12416000	12422200	4	3004	1995.78	13788	0
3_peak_18831_lociStitched	chr11	93210200	93219600	3	4403	1995.62	13789	0
4_peak_183421_lociStitched	chr8	117193600	117199000	4	2004	1995.3	13790	0
4_peak_42136_lociStitched	chr14	9543600	9548800	4	2804	1995.24	13791	0
3_peak_159358_lociStitched	chr6	91055600	91058800	3	3203	1995.2	13792	0
3_peak_111568_lociStitched	chr2	125799400	125803000	3	3603	1994.76	13793	0
3_peak_169425_lociStitched	chr7	83739400	83745400	3	3203	1994.4	13794	0
6_peak_183108_lociStitched	chr8	111464600	111471800	6	2606	1994.4	13795	0
5_peak_163092_lociStitched	chr6	127493200	127500600	5	3405	1994.3	13796	0
2_peak_119687_lociStitched	chr3	54894000	54901000	2	5402	1993.6	13797	0
4_peak_187253_lociStitched	chr9	29671800	29680800	4	2804	1993.5	13798	0
3_peak_72857_lociStitched	chr17	72989000	72998000	3	3003	1993.5	13799	0
2_peak_198347_lociStitched	chrX	103738800	103745800	2	5402	1992.9	13800	0
3_peak_103214_lociStitched	chr2	27067000	27072200	3	5203	1992.64	13801	0
4_peak_88953_lociStitched	chr1	38892600	38897400	4	4804	1992.48	13802	0
3_peak_189409_lociStitched	chr9	47350000	47355800	3	5803	1992.3	13803	0
4_peak_101237_lociStitched	chr2	3737600	3741800	4	4204	1992.06	13804	0
5_peak_139150_lociStitched	chr4	150743600	150751600	5	3805	1992	13805	0
3_peak_162188_lociStitched	chr6	118736000	118740400	3	4403	1991.88	13806	0
4_peak_143282_lociStitched	chr5	41594200	41603400	4	4404	1991.8	13807	0
5_peak_14937_lociStitched	chr11	58796400	58802200	5	4205	1991.72	13808	0
3_peak_7878_lociStitched	chr10	98588600	98591800	3	3203	1991.68	13809	0
5_peak_16250_lociStitched	chr11	69632000	69637200	5	3005	1991.6	13810	0
4_peak_4592_lociStitched	chr10	69211400	69215000	4	2004	1991.52	13811	0
4_peak_52661_lociStitched	chr15	39421800	39428400	4	5404	1991.22	13812	0
4_peak_131878_lociStitched	chr4	76073000	76079800	4	4204	1991.04	13813	0
2_peak_182780_lociStitched	chr8	107367000	107372400	2	3602	1990.44	13814	0
2_peak_63879_lociStitched	chr16	38520200	38524000	2	802	1990.06	13815	0
3_peak_23653_lociStitched	chr12	5406800	5417000	3	5403	1990.02	13816	0
3_peak_192014_lociStitched	chr9	67003200	67007800	3	4603	1989.96	13817	0
3_peak_198584_lociStitched	chrX	143578400	143585000	3	6003	1989.9	13818	0
6_peak_56071_lociStitched	chr15	78983600	78989200	6	4406	1989.68	13819	0
5_peak_105271_lociStitched	chr2	42282600	42286800	5	4205	1989.54	13820	0
2_peak_174648_lociStitched	chr7	140826800	140829200	2	1802	1989.36	13821	0
2_peak_10251_lociStitched	chr10	127537000	127543600	2	2802	1989.24	13822	0
3_peak_65620_lociStitched	chr16	76946600	76955800	3	4803	1989.04	13823	0
5_peak_192078_lociStitched	chr9	67542800	67552800	5	4805	1989	13824	0
4_peak_179451_lociStitched	chr8	68477800	68488400	4	5204	1988.56	13825	0
1_peak_86719_lociStitched	chr1	5126800	5131800	1	5001	1988.5	13826	0
5_peak_154494_lociStitched	chr6	30355600	30360600	5	2605	1988.5	13827	0
2_peak_51781_lociStitched	chr15	30773800	30782000	2	6202	1988.5	13828	0
4_peak_48390_lociStitched	chr14	76913400	76919000	4	3204	1988	13829	0
5_peak_10558_lociStitched	chr11	3896400	3902400	5	5605	1987.8	13830	0
3_peak_75311_lociStitched	chr18	16036400	16039200	3	2803	1987.44	13831	0
4_peak_169824_lociStitched	chr7	90841200	90846200	4	4404	1987	13832	0
4_peak_31779_lociStitched	chr12	110687600	110695000	4	3404	1986.9	13833	0
4_peak_194135_lociStitched	chr9	99680400	99685200	4	2804	1986.72	13834	0
3_peak_166579_lociStitched	chr7	45570000	45572600	3	1603	1986.66	13835	0
2_peak_189593_lociStitched	chr9	48230600	48237200	2	2202	1986.6	13836	0
2_peak_93239_lociStitched	chr1	92453800	92460200	2	2202	1986.56	13837	0
4_peak_47569_lociStitched	chr14	68378400	68384600	4	3804	1986.48	13838	0
5_peak_175524_lociStitched	chr8	10215600	10225000	5	4205	1986.22	13839	0
3_peak_42068_lociStitched	chr14	8131000	8136200	3	5203	1985.88	13840	0
2_peak_66389_lociStitched	chr16	91809200	91816000	2	3802	1985.6	13841	0
2_peak_91589_lociStitched	chr1	75873400	75878200	2	2802	1985.28	13842	0
5_peak_28337_lociStitched	chr12	77994600	78003400	5	4205	1985.28	13843	0
3_peak_96831_lociStitched	chr1	154863400	154870400	3	3203	1985.2	13844	0
4_peak_66685_lociStitched	chr16	94518400	94526000	4	4604	1985.12	13845	0
3_peak_78178_lociStitched	chr18	44421000	44429400	3	3203	1984.92	13846	0
2_peak_189545_lociStitched	chr9	47810800	47816800	2	2002	1984.8	13847	0
4_peak_49827_lociStitched	chr14	119554000	119559600	4	3204	1984.64	13848	0
4_peak_3968_lociStitched	chr10	60995600	61002000	4	2204	1984.64	13849	0
5_peak_182787_lociStitched	chr8	107437400	107448600	5	2005	1984.64	13850	0
4_peak_850_lociStitched	chr10	13501200	13506600	4	3604	1984.5	13851	0
4_peak_98570_lociStitched	chr1	169878600	169884000	4	2604	1984.5	13852	0
4_peak_195438_lociStitched	chr9	109080400	109088600	4	2004	1984.4	13853	0
7_peak_120948_lociStitched	chr3	75582000	75588400	7	5407	1984	13854	0
3_peak_103504_lociStitched	chr2	28445000	28449800	3	1603	1983.84	13855	0
5_peak_110671_lociStitched	chr2	117078800	117090600	5	5005	1983.58	13856	0
4_peak_54580_lociStitched	chr15	68084600	68091400	4	2204	1983.56	13857	0
5_peak_65021_lociStitched	chr16	59564200	59571000	5	3205	1983.56	13858	0
5_peak_35096_lociStitched	chr13	41800200	41804800	5	4605	1983.52	13859	0
4_peak_186295_lociStitched	chr9	22412200	22418200	4	3204	1983	13860	0
2_peak_182420_lociStitched	chr8	105249400	105254800	2	1002	1982.88	13861	0
3_peak_44236_lociStitched	chr14	28124000	28131600	3	4403	1982.84	13862	0
2_peak_180791_lociStitched	chr8	84099200	84104400	2	5202	1982.76	13863	0
3_peak_168094_lociStitched	chr7	66157200	66170000	3	4603	1982.72	13864	0
3_peak_83783_lociStitched	chr19	24519200	24528000	3	3003	1982.64	13865	0
5_peak_112137_lociStitched	chr2	131621200	131628600	5	1805	1982.46	13866	0
4_peak_103302_lociStitched	chr2	27513600	27517800	4	1204	1982.4	13867	0
5_peak_159360_lociStitched	chr6	91073400	91078600	5	5205	1982.24	13868	0
3_peak_176244_lociStitched	chr8	14763400	14769600	3	3003	1982.14	13869	0
3_peak_97776_lociStitched	chr1	162321400	162329000	3	3003	1982.08	13870	0
2_peak_16368_lociStitched	chr11	70854000	70860600	2	4002	1981.98	13871	0
5_peak_62637_lociStitched	chr16	31019200	31023800	5	4605	1981.68	13872	0
5_peak_84426_lociStitched	chr19	36470000	36478600	5	4805	1981.44	13873	0
4_peak_71566_lociStitched	chr17	56213600	56217800	4	4204	1981.14	13874	0
9_peak_68706_lociStitched	chr17	24064400	24071800	9	5809	1980.98	13875	0
3_peak_164094_lociStitched	chr6	140625600	140634600	3	7003	1980.9	13876	0
3_peak_48175_lociStitched	chr14	75718600	75725800	3	603	1980.72	13877	0
3_peak_194117_lociStitched	chr9	99499800	99506400	3	3803	1980.66	13878	0
4_peak_197259_lociStitched	chrX	8217400	8223600	4	2004	1980.28	13879	0
2_peak_190626_lociStitched	chr9	57070600	57075000	2	1002	1980	13880	0
4_peak_167396_lociStitched	chr7	57760200	57766200	4	3204	1980	13881	0
4_peak_134261_lociStitched	chr4	107731400	107739200	4	2804	1979.64	13882	0
4_peak_7309_lociStitched	chr10	90994200	91002000	4	3204	1979.64	13883	0
5_peak_25692_lociStitched	chr12	34614200	34619800	5	4005	1979.6	13884	0
2_peak_118808_lociStitched	chr3	35773600	35780000	2	2402	1979.52	13885	0
4_peak_195121_lociStitched	chr9	107579200	107582800	4	2804	1979.28	13886	0
5_peak_95877_lociStitched	chr1	137650200	137658200	5	2605	1979.2	13887	0
6_peak_169611_lociStitched	chr7	87715000	87719600	6	4406	1978.92	13888	0
3_peak_119870_lociStitched	chr3	55570400	55574600	3	4203	1978.62	13889	0
2_peak_106436_lociStitched	chr2	61815400	61820800	2	5002	1978.02	13890	0
2_peak_168899_lociStitched	chr7	79240600	79247800	2	2202	1977.84	13891	0
2_peak_12049_lociStitched	chr11	29205400	29211200	2	2202	1977.8	13892	0
5_peak_125053_lociStitched	chr3	123576800	123582600	5	3805	1977.8	13893	0
7_peak_133213_lociStitched	chr4	101027200	101038000	7	2607	1977.48	13894	0
2_peak_153465_lociStitched	chr6	11945600	11952400	2	3002	1976.76	13895	0
4_peak_198954_lociStitched	chrX	162759400	162769000	4	3404	1976.64	13896	0
7_peak_94734_lociStitched	chr1	131378200	131386000	7	4807	1976.52	13897	0
4_peak_132705_lociStitched	chr4	87781800	87786800	4	3804	1976.5	13898	0
3_peak_112508_lociStitched	chr2	135107600	135116400	3	4403	1976.48	13899	0
3_peak_160649_lociStitched	chr6	106460400	106466800	3	6403	1976.32	13900	0
5_peak_10319_lociStitched	chr10	128106600	128111800	5	2605	1976	13901	0
5_peak_8030_lociStitched	chr10	99284000	99289400	5	5405	1975.86	13902	0
4_peak_66125_lociStitched	chr16	90018000	90024600	4	4204	1975.38	13903	0
2_peak_20565_lociStitched	chr11	104522200	104527800	2	3402	1975.12	13904	0
4_peak_680_lociStitched	chr10	10830600	10836800	4	3804	1974.7	13905	0
5_peak_198825_lociStitched	chrX	159732800	159744400	5	3605	1974.32	13906	0
3_peak_56701_lociStitched	chr15	81765800	81773000	3	1803	1974.24	13907	0
2_peak_63608_lociStitched	chr16	37104800	37110800	2	2002	1974	13908	0
2_peak_168759_lociStitched	chr7	78315400	78321400	2	5002	1974	13909	0
3_peak_198869_lociStitched	chrX	160814800	160822200	3	4203	1973.58	13910	0
4_peak_7658_lociStitched	chr10	95082400	95089200	4	2804	1973.36	13911	0
3_peak_155040_lociStitched	chr6	33361200	33365800	3	4603	1972.94	13912	0
5_peak_21844_lociStitched	chr11	115899200	115906400	5	3005	1972.8	13913	0
2_peak_17206_lociStitched	chr11	77173600	77183400	2	4802	1972.74	13914	0
3_peak_184474_lociStitched	chr8	123375200	123381600	3	5003	1972.48	13915	0
3_peak_177405_lociStitched	chr8	30914800	30917200	3	2403	1972.32	13916	0
4_peak_74895_lociStitched	chr18	10020000	10028400	4	4604	1971.48	13917	0
3_peak_26436_lociStitched	chr12	50557400	50565600	3	3003	1971.28	13918	0
3_peak_164940_lociStitched	chr7	16001400	16005400	3	4003	1970.8	13919	0
1_peak_38718_lociStitched	chr13	78655200	78659600	1	4401	1970.76	13920	0
3_peak_84086_lociStitched	chr19	29354600	29361200	3	3203	1970.76	13921	0
2_peak_71833_lociStitched	chr17	62817000	62823600	2	6202	1970.76	13922	0
3_peak_88692_lociStitched	chr1	37431400	37440200	3	2603	1970.32	13923	0
2_peak_81854_lociStitched	chr18	86472200	86478800	2	3802	1970.1	13924	0
5_peak_150919_lociStitched	chr5	132226800	132236600	5	3405	1969.8	13925	0
4_peak_46211_lociStitched	chr14	55887200	55893400	4	2604	1969.74	13926	0
5_peak_644_lociStitched	chr10	10610800	10619000	5	3205	1969.64	13927	0
4_peak_144257_lociStitched	chr5	57801800	57809600	4	4204	1969.5	13928	0
3_peak_51977_lociStitched	chr15	31986400	31990800	3	4403	1969.44	13929	0
4_peak_84390_lociStitched	chr19	34856000	34862400	4	5404	1969.28	13930	0
4_peak_108659_lociStitched	chr2	91228200	91233200	4	3804	1969	13931	0
4_peak_130003_lociStitched	chr4	45398400	45407600	4	3204	1968.8	13932	0
6_peak_72815_lociStitched	chr17	72039000	72046800	6	2406	1968.72	13933	0
4_peak_51320_lociStitched	chr15	26336000	26346200	4	4804	1968.6	13934	0
3_peak_21194_lociStitched	chr11	108771200	108780000	3	3003	1968.56	13935	0
6_peak_121941_lociStitched	chr3	86686000	86690200	6	3406	1968.54	13936	0
3_peak_63442_lociStitched	chr16	35077600	35084800	3	3203	1968.48	13937	0
5_peak_192597_lociStitched	chr9	73085000	73092000	5	4405	1968.4	13938	0
3_peak_10068_lociStitched	chr10	126844000	126847600	3	3603	1967.4	13939	0
4_peak_95847_lociStitched	chr1	136713400	136719000	4	3204	1967.28	13940	0
2_peak_27095_lociStitched	chr12	66887600	66893200	2	4202	1967.28	13941	0
3_peak_138828_lociStitched	chr4	149536200	149540200	3	4003	1967.2	13942	0
4_peak_181391_lociStitched	chr8	88158400	88166600	4	3404	1967.18	13943	0
3_peak_86745_lociStitched	chr1	6799000	6810800	3	4803	1967.06	13944	0
4_peak_135914_lociStitched	chr4	127684600	127691600	4	5804	1967	13945	0
4_peak_163994_lociStitched	chr6	140187600	140195200	4	3804	1966.88	13946	0
3_peak_92645_lociStitched	chr1	88422200	88429800	3	3203	1966.88	13947	0
3_peak_137628_lociStitched	chr4	138390400	138394600	3	1003	1966.86	13948	0
3_peak_172268_lociStitched	chr7	114114200	114119000	3	2403	1966.56	13949	0
3_peak_126934_lociStitched	chr3	152436800	152445800	3	3803	1966.5	13950	0
4_peak_93300_lociStitched	chr1	92933400	92937800	4	2604	1966.36	13951	0
5_peak_11978_lociStitched	chr11	26800600	26808200	5	2605	1966.12	13952	0
3_peak_195516_lociStitched	chr9	110229000	110231400	3	2403	1966.08	13953	0
3_peak_154354_lociStitched	chr6	29143000	29147000	3	4003	1966	13954	0
4_peak_33189_lociStitched	chr13	10157400	10164200	4	5604	1965.88	13955	0
3_peak_86522_lociStitched	chr19	59307800	59314800	3	4003	1965.6	13956	0
3_peak_125979_lociStitched	chr3	137524000	137531000	3	2003	1965.6	13957	0
5_peak_10326_lociStitched	chr10	128130400	128135400	5	3405	1965.5	13958	0
3_peak_172693_lociStitched	chr7	120123600	120129800	3	6203	1965.4	13959	0
3_peak_78972_lociStitched	chr18	57822800	57828600	3	5803	1965.04	13960	0
4_peak_167309_lociStitched	chr7	57418800	57424800	4	4804	1965	13961	0
4_peak_39993_lociStitched	chr13	97524000	97531400	4	2004	1964.7	13962	0
3_peak_111139_lociStitched	chr2	120848400	120852200	3	1403	1964.6	13963	0
3_peak_150861_lociStitched	chr5	131872600	131882800	3	4403	1964.52	13964	0
5_peak_136294_lociStitched	chr4	129597800	129602400	5	1605	1964.2	13965	0
3_peak_55234_lociStitched	chr15	73915800	73920200	3	4403	1964.16	13966	0
6_peak_140373_lociStitched	chr5	9622400	9628000	6	4206	1963.92	13967	0
5_peak_108857_lociStitched	chr2	92052200	92058000	5	3805	1963.88	13968	0
1_peak_106105_lociStitched	chr2	58431800	58435600	1	3801	1963.08	13969	0
6_peak_60506_lociStitched	chr16	8915400	8920200	6	4006	1962.72	13970	0
4_peak_105104_lociStitched	chr2	38229400	38238000	4	2204	1962.52	13971	0
5_peak_70222_lociStitched	chr17	32781000	32789200	5	2005	1962.26	13972	0
3_peak_154423_lociStitched	chr6	29770000	29777000	3	4003	1962.1	13973	0
4_peak_100980_lociStitched	chr1	193746600	193752600	4	4004	1962	13974	0
2_peak_161051_lociStitched	chr6	111403200	111409600	2	2802	1960.96	13975	0
3_peak_188698_lociStitched	chr9	42917800	42924800	3	4803	1960.7	13976	0
8_peak_110658_lociStitched	chr2	117016800	117022400	8	4008	1960.56	13977	0
3_peak_16625_lociStitched	chr11	73084600	73091400	3	2803	1960.44	13978	0
3_peak_192380_lociStitched	chr9	70794600	70805600	3	2803	1960.2	13979	0
3_peak_118395_lociStitched	chr3	29081400	29086000	3	2203	1960.06	13980	0
4_peak_28316_lociStitched	chr12	77662800	77668400	4	4604	1960	13981	0
4_peak_143665_lociStitched	chr5	45786600	45793000	4	4404	1959.68	13982	0
4_peak_24428_lociStitched	chr12	17709800	17719000	4	5604	1959.6	13983	0
3_peak_96133_lociStitched	chr1	146799200	146808200	3	3203	1959.3	13984	0
4_peak_193469_lociStitched	chr9	89768200	89772800	4	3204	1959.14	13985	0
5_peak_189626_lociStitched	chr9	48705600	48712200	5	4805	1958.88	13986	0
2_peak_82483_lociStitched	chr19	6571200	6577800	2	2602	1958.88	13987	0
4_peak_197902_lociStitched	chrX	73711400	73719800	4	2804	1958.88	13988	0
3_peak_108071_lociStitched	chr2	78903600	78908600	3	5003	1958.5	13989	0
3_peak_68914_lociStitched	chr17	25263600	25272000	3	3403	1958.04	13990	0
5_peak_11958_lociStitched	chr11	26159400	26165600	5	3805	1956.72	13991	0
3_peak_26307_lociStitched	chr12	45465800	45469400	3	3603	1956.24	13992	0
2_peak_101394_lociStitched	chr2	4630200	4637000	2	4402	1955.68	13993	0
4_peak_32081_lociStitched	chr12	111958000	111965800	4	4604	1955.46	13994	0
2_peak_186708_lociStitched	chr9	27409600	27415600	2	1202	1955.4	13995	0
5_peak_70453_lociStitched	chr17	36020400	36026400	5	3405	1955.4	13996	0
2_peak_83007_lociStitched	chr19	11992600	11996800	2	3402	1955.1	13997	0
4_peak_118068_lociStitched	chr3	26021400	26028000	4	5604	1954.92	13998	0
2_peak_78581_lociStitched	chr18	51199200	51207800	2	3602	1954.78	13999	0
3_peak_26710_lociStitched	chr12	53012000	53016200	3	4203	1954.68	14000	0
4_peak_157851_lociStitched	chr6	76964600	76969200	4	3204	1954.54	14001	0
2_peak_61234_lociStitched	chr16	14070000	14075600	2	3602	1954.4	14002	0
3_peak_170763_lociStitched	chr7	99060600	99068000	3	3203	1954.34	14003	0
4_peak_186825_lociStitched	chr9	28158600	28164200	4	4604	1953.84	14004	0
4_peak_108178_lociStitched	chr2	80349800	80356800	4	2004	1953.7	14005	0
3_peak_185357_lociStitched	chr8	127912600	127916800	3	4203	1953.42	14006	0
4_peak_178412_lociStitched	chr8	46088200	46093800	4	3004	1953.28	14007	0
2_peak_7889_lociStitched	chr10	98630200	98638600	2	4002	1953	14008	0
2_peak_68371_lociStitched	chr17	12684200	12691000	2	2802	1952.96	14009	0
4_peak_125943_lociStitched	chr3	137150200	137157000	4	3404	1952.96	14010	0
6_peak_84170_lociStitched	chr19	31175800	31182200	6	3406	1952.64	14011	0
2_peak_70680_lociStitched	chr17	44671800	44678200	2	4602	1952.64	14012	0
2_peak_51981_lociStitched	chr15	31999200	32004400	2	2802	1952.6	14013	0
3_peak_106482_lociStitched	chr2	62320800	62324600	3	3803	1952.44	14014	0
3_peak_113618_lociStitched	chr2	146278200	146281800	3	3603	1952.28	14015	0
3_peak_175338_lociStitched	chr8	8975000	8985200	3	1403	1952.28	14016	0
4_peak_162684_lociStitched	chr6	121121200	121128400	4	3604	1951.92	14017	0
5_peak_19460_lociStitched	chr11	97694400	97698400	5	4005	1951.6	14018	0
3_peak_65608_lociStitched	chr16	76366600	76371600	3	4603	1951.5	14019	0
4_peak_54922_lociStitched	chr15	72204400	72209400	4	2804	1951.5	14020	0
5_peak_139328_lociStitched	chr4	151837200	151844600	5	4805	1951.38	14021	0
3_peak_47679_lociStitched	chr14	70020000	70023200	3	3203	1951.04	14022	0
2_peak_193004_lociStitched	chr9	78472600	78479400	2	3802	1950.92	14023	0
2_peak_167287_lociStitched	chr7	57241800	57247000	2	4402	1950.52	14024	0
5_peak_101245_lociStitched	chr2	3815800	3818400	5	2605	1950.26	14025	0
4_peak_111152_lociStitched	chr2	120948000	120953200	4	3804	1950	14026	0
4_peak_36032_lociStitched	chr13	46386800	46398400	4	1004	1949.96	14027	0
3_peak_8758_lociStitched	chr10	109872600	109881600	3	3003	1949.4	14028	0
3_peak_43386_lociStitched	chr14	23528400	23533400	3	5003	1949	14029	0
3_peak_122897_lociStitched	chr3	96756800	96761000	3	4203	1948.8	14030	0
3_peak_44939_lociStitched	chr14	33506800	33514600	3	4203	1948.44	14031	0
5_peak_104072_lociStitched	chr2	31821600	31826400	5	4205	1947.84	14032	0
2_peak_132171_lociStitched	chr4	82092000	82099800	2	4602	1947.66	14033	0
2_peak_47177_lociStitched	chr14	65030800	65038000	2	2802	1947.6	14034	0
2_peak_93202_lociStitched	chr1	92343000	92349400	2	2602	1947.52	14035	0
5_peak_185412_lociStitched	chr8	128702800	128707800	5	5005	1947.5	14036	0
2_peak_194011_lociStitched	chr9	98284000	98291600	2	3802	1947.12	14037	0
